3.944142	0.688121214	0.645771823	-6.77316134	-6.80678408	
3.954266	0.765355631	0.72431164	-6.69592692	-6.73697091	
3.964496	0.844068789	0.802851456	-6.61721376	-6.64970445	
3.982543	0.985198004	0.942477796	-6.47608455	-6.51007811	
3.987097	1.02077644	0.977384381	-6.44050612	-6.47517152	
3.997293	1.10119467	1.0559242	-6.36008788	-6.39663171	
4.007562	1.18284777	1.13446401	-6.27843478	-6.31809189	
4.017549	1.26285766	1.22173048	-6.19842489	-6.23082543	
4.027674	1.34449454	1.30027029	-6.11678801	-6.15228561	
4.037863	1.42734572	1.37881011	-6.03393683	-6.0737458	
4.047989	1.51028981	1.46607657	-5.95099274	-5.99520598	
4.066631	1.66558556	1.55334303	-5.79569699	-5.90793952	
4.071355	1.7048332	1.65806279	-5.75644935	-5.80321976	
4.081347	1.78685486	1.74532925	-5.67442769	-5.72467995	
4.091597	1.87039804	1.83259571	-5.59088451	-5.63741348	
4.101768	1.95267966	1.91986218	-5.5086029	-5.55014702	
4.112379	2.03785494	2.00712864	-5.42342761	-5.46288056	
4.122106	2.1153014	2.0943951	-5.34598116	-5.3756141	
4.132303	2.19594222	2.18166156	-5.26534033	-5.28834763	
4.14328	2.28201661	2.26892803	-5.17926595	-5.20108117	
4.15256	2.35420671	2.35619449	-5.10707584	-5.11381471	
4.162714	2.43286471	2.44346095	-5.02841785	-5.02654825	
4.172867	2.51043215	2.53072742	-4.9508504	-4.93928178	
4.183041	2.58773905	2.61799388	-4.8735435	-4.85201532	
4.193168	2.66412135	2.70526034	-4.7971612	-4.7734755	
4.203328	2.74013338	2.78380016	-4.72114917	-4.68620904	
4.214915	2.82599533	2.86233997	-4.63528722	-4.60766923	
4.223682	2.89054114	2.94960644	-4.57074141	-4.52040276	
4.233969	2.96557618	3.02814625	-4.49570637	-4.44186295	
4.244058	3.03857111	3.10668607	-4.42271145	-4.36332313	
4.254124	3.11080862	3.18522588	-4.35047393	-4.28478331	
4.264285	3.18307944	3.25503905	-4.27820312	-4.2062435	
4.274425	3.25461497	3.33357887	-4.20666759	-4.13643033	
4.284621	3.3259361	3.40339204	-4.13534645	-4.05789051	
4.294818	3.39660817	3.47320521	-4.06467439	-3.98807734	
4.305179	3.46783862	3.54301838	-3.99344393	-3.91826417	
4.316599	3.54550806	3.61283155	-3.9157745	-3.848451	
4.325311	3.60428951	3.68264472	-3.85699304	-3.77863783	
4.335863	3.67492317	3.75245789	-3.78635938	-3.71755131	
4.345525	3.73892225	3.81354442	-3.7223603	-3.65646478	
4.355613	3.8052242	3.87463094	-3.65605836	-3.59537826	
4.365893	3.87212445	3.93571746	-3.5891581	-3.53429174	
4.377465	3.94660135	3.99680399	-3.5146812	-3.46447857	
4.387565	4.01098485	4.05789051	-3.4502977	-3.40339204	
4.397694	4.0749971	4.11025039	-3.38628546	-3.35103216	
4.407846	4.13856345	4.17133691	-3.3227191	-3.28994564	
4.419824	4.21261016	4.22369679	-3.24867239	-3.23758576	
4.428177	4.26386462	4.27605667	-3.19741793	-3.18522588	
4.438352	4.3256919	4.3196899	-3.13559066	-3.13286601	
4.448782	4.38842371	4.38077642	-3.07285884	-3.08050613	
4.458595	4.44684826	4.4331363	-3.01443429	-3.02814625	
4.469011	4.50822862	4.48549618	-2.95305393	-2.96705973	
4.478905	4.56594797	4.53785606	-2.89533458	-2.91469985	
4.489047	4.62450008	4.59021593	-2.83678247	-2.86233997	
4.499185	4.68242846	4.64257581	-2.77885409	-2.8099801	
4.509408	4.74022861	4.69493569	-2.72105394	-2.75762022	
4.528813	4.84716037	4.75602221	-2.61412218	-2.69653369	
4.533421	4.87257505	4.83456203	-2.5887075	-2.61799388	
4.543499	4.92750977	4.89564855	-2.53377278	-2.565634	
4.553688	4.98242323	4.95673508	-2.47885933	-2.49582083	
4.563818	5.03638942	5.0178216	-2.42489313	-2.44346095	
4.573991	5.09002056	5.07890812	-2.371262	-2.37364778	
4.584112	5.14270843	5.14872129	-2.31857412	-2.32128791	
4.594259	5.19494525	5.20980782	-2.2663373	-2.26892803	
4.604429	5.24668558	5.27089434	-2.21459697	-2.19911486	
4.614814	5.29887779	5.33198086	-2.16240476	-2.13802833	
4.624804	5.34851409	5.39306739	-2.11276846	-2.08566846	
4.634938	5.39825164	5.44542727	-2.06303092	-2.02458193	
4.64514	5.44766978	5.49778714	-2.01361277	-1.97222205	
4.655221	5.49590307	5.55014702	-1.96537948	-1.91986218	
4.665329	5.54367354	5.6025069	-1.91760901	-1.85877565	
4.675758	5.59233433	5.66359342	-1.86894822	-1.80641578	
4.685883	5.63895153	5.70722665	-1.82233102	-1.74532925	
4.69619	5.68577226	5.75958653	-1.7755103	-1.70169602	
4.706193	5.73062432	5.81194641	-1.73065824	-1.64933614	
4.716283	5.77529642	5.85557964	-1.68598613	-1.60570291	
4.72656	5.8201306	5.89921287	-1.64115195	-1.56206968	
4.73692	5.86469843	5.9428461	-1.59658413	-1.51843645	
4.746895	5.90705404	5.98647933	-1.55422851	-1.47480322	
4.756955	5.949112	6.02138592	-1.51217055	-1.43116999	
4.767428	5.99229106	6.06501915	-1.46899149	-1.3962634	
4.777238	6.03216447	6.10865238	-1.42911809	-1.36135682	
4.787405	6.07288834	6.14355897	-1.38839421	-1.31772359	
4.797572	6.11297905	6.17846555	-1.3483035	-1.29154365	
4.807661	6.15217606	6.21337214	-1.30910649	-1.25663706	
4.817833	6.19109079	6.24827872	-1.27019176	-1.22173048	
4.828109	6.22978532	6.28318531	-1.23149723	-1.18682389	
4.838285	6.26747831	6.31809189	-1.19380424	-1.15191731	
4.848381	6.30425638	6.35299848	-1.15702618	-1.11701072	
4.858472	6.34044635	6.38790506	-1.1208362	-1.09083078	
4.868943	6.37734619	6.414085	-1.08393636	-1.0559242	
4.878865	6.41173237	6.44899159	-1.04955018	-1.02974426	
4.888991	6.44623468	6.47517152	-1.01504787	-0.994837674	
4.899128	6.48015473	6.51007811	-0.98112782	-0.968657735	
4.918111	6.54110927	6.56243799	-0.920173284	-0.907571211	
4.922631	6.55567413	6.57116463	-0.905608423	-0.898844565	
4.932887	6.58799256	6.59734457	-0.87328999	-0.872664626	
4.943036	6.6193354	6.63225116	-0.841947157	-0.837758041	
4.953162	6.65003031	6.6584311	-0.811252239	-0.802851456	
4.963295	6.68013827	6.68461104	-0.78114428	-0.785398163	
4.973522	6.7099216	6.71079097	-0.751360954	-0.750491578	
4.983624	6.73874164	6.73697091	-0.722540917	-0.72431164	
4.99377	6.76708691	6.76315085	-0.694195647	-0.698131701	
5.003976	6.79500305	6.78933079	-0.666279503	-0.671951762	
5.014116	6.82214556	6.82423738	-0.639136996	-0.645771823	
5.024272	6.84872118	6.85041731	-0.612561368	-0.610865238	
5.034486	6.87485187	6.87659725	-0.58643068	-0.584685299	
5.044614	6.90015369	6.91150384	-0.561128859	-0.558505361	
5.054859	6.92514932	6.93768378	-0.536133236	-0.523598776	
5.06488	6.94901758	6.96386372	-0.512264973	-0.497418837	
5.075081	6.97271778	6.99004365	-0.488564772	-0.471238898	
5.085295	6.99583954	7.01622359	-0.465443008	-0.445058959	
5.09537	7.01806634	7.04240353	-0.443216217	-0.410152374	
5.105519	7.0398621	7.06858347	-0.421420451	-0.383972435	
5.115618	7.0609745	7.08603676	-0.400308052	-0.366519143	
5.125847	7.08174683	7.1122167	-0.379535719	-0.340339204	
5.136386	7.10251513	7.12966999	-0.358767422	-0.322885912	
5.146931	7.12266113	7.14712329	-0.338621422	-0.305432619	
5.156256	7.13998718	7.17330323	-0.321295375	-0.27925268	
5.166389	7.15822287	7.19075652	-0.303059686	-0.261799388	
5.176543	7.17592016	7.20820981	-0.285362397	-0.244346095	
5.186761	7.19311878	7.2256631	-0.268163769	-0.235619449	
5.196917	7.20963678	7.23438975	-0.251645769	-0.218166156	
5.207083	7.22559402	7.25184304	-0.235688535	-0.200712864	
5.217422	7.24122042	7.26056969	-0.22006213	-0.191986218	
5.237394	7.26862258	7.27802298	-0.192659969	-0.174532925	
5.25062	7.28604573	7.28674963	-0.175236822	-0.157079633	
5.256577	7.29382427	7.29547627	-0.16745828	-0.148352986	
5.270248	7.31034075	7.30420292	-0.1509418	-0.13962634	
5.280403	7.3221463	7.30420292	-0.139136248	-0.13962634	
5.290625	7.33346347	7.31292957	-0.127819085	-0.130899694	
5.300783	7.34415169	7.31292957	-0.117130866	-0.130899694	
5.311096	7.35442782	7.31292957	-0.106854733	-0.122173048	
5.321173	7.36393086	7.31292957	-0.097351692	-0.122173048	
5.331338	7.37297091	7.31292957	-0.0883116402	-0.122173048	
5.368574	7.39608191	7.31292957	-0.0652006462	-0.122173048	
5.373641	7.39954449	7.31292957	-0.0617380604	-0.122173048	
5.383802	7.40590448	7.31292957	-0.055378077	-0.122173048	
5.394036	7.41183457	7.31292957	-0.0494479794	-0.122173048	
5.404325	7.41732429	7.31292957	-0.0439582636	-0.122173048	
5.41445	7.42227837	7.31292957	-0.0390041818	-0.122173048	
5.424689	7.42683077	7.32165621	-0.0344517823	-0.122173048	
5.434909	7.43093178	7.33038286	-0.0303507763	-0.122173048	
5.445107	7.43459477	7.3391095	-0.0266877817	-0.122173048	
5.455346	7.43784762	7.34783615	-0.0234349329	-0.122173048	
5.465629	7.44070013	7.3565628	-0.0205824234	-0.122173048	
5.475888	7.44315211	7.36528944	-0.018130439	-0.122173048	
5.486121	7.44522377	7.38274274	-0.0160587787	-0.122173048	
5.496296	7.44693716	7.39146938	-0.0143453945	-0.122173048	
5.506478	7.45229632	7.40019603	-0.00898623324	-0.113446401	
5.51676	7.45229632	7.40892267	-0.00898623324	-0.113446401	
5.535289	7.45229632	7.42637597	-0.00898623324	-0.0959931089	
5.540684	7.45229632	7.42637597	-0.00898623324	-0.0959931089	
5.550398	7.45229632	7.43510261	-0.00898623324	-0.0872664626	
5.560588	7.45229632	7.43510261	-0.00898623324	-0.0698131701	
5.57086	7.45229632	7.43510261	-0.00898623324	-0.0698131701	
5.581004	7.45229632	7.43510261	-0.00898623324	-0.0523598776	
5.591237	7.45229632	7.43510261	-0.00898623324	-0.0523598776	
5.601457	7.45229632	7.43510261	-0.00898623324	-0.0436332313	
5.611665	7.45229632	7.43510261	-0.00898623324	-0.034906585	
5.622065	7.45229632	7.43510261	-0.00898623324	-0.034906585	
5.632262	7.45229632	7.43510261	-0.00898623324	-0.034906585	
5.642931	7.45229632	7.42637597	-0.00898623324	-0.034906585	
5.652679	7.45229632	7.42637597	-0.00898623324	-0.034906585	
5.662993	7.45229632	7.42637597	-0.00898623324	-0.034906585	
5.673104	7.45229632	7.42637597	-0.00898623324	-0.034906585	
5.683318	7.45229632	7.42637597	-0.00898623324	-0.034906585	
5.693621	7.45229632	7.42637597	-0.00898623324	-0.034906585	
5.703767	7.45229632	7.42637597	-0.00898623324	-0.034906585	
5.713957	7.45229632	7.42637597	-0.00898623324	-0.034906585	
5.724421	7.45229632	7.42637597	-0.00898623324	-0.034906585	
5.734378	7.45229632	7.42637597	-0.00898623324	-0.034906585	
5.745263	7.45229632	7.42637597	-0.00898623324	-0.034906585	
5.754879	7.45229632	7.42637597	-0.00898623324	-0.034906585	
5.773699	7.45229632	7.42637597	-0.00898623324	-0.034906585	
5.778578	7.45229632	7.42637597	-0.00898623324	-0.034906585	
5.788907	7.45229632	7.42637597	-0.00898623324	-0.034906585	
5.798971	7.45229632	7.42637597	-0.00898623324	-0.034906585	
5.809144	7.45229632	7.42637597	-0.00898623324	-0.034906585	
5.819374	7.45229632	7.42637597	-0.00898623324	-0.034906585	
5.829651	7.45229632	7.42637597	-0.00898623324	-0.034906585	
5.839774	7.45229632	7.42637597	-0.00898623324	-0.034906585	
5.850056	7.45229632	7.42637597	-0.00898623324	-0.034906585	
5.860247	7.45229632	7.42637597	-0.00898623324	-0.034906585	
5.870683	7.45229632	7.42637597	-0.00898623324	-0.034906585	
5.880626	7.45229632	7.42637597	-0.00898623324	-0.034906585	
5.890835	7.45229632	7.42637597	-0.00898623324	-0.034906585	
5.901035	7.45229632	7.42637597	-0.00898623324	-0.034906585	
5.911468	7.45229632	7.42637597	-0.00898623324	-0.034906585	
5.921438	7.45229632	7.42637597	-0.00898623324	-0.034906585	
5.931656	7.45229632	7.42637597	-0.00898623324	-0.034906585	
5.941798	7.45229632	7.42637597	-0.00898623324	-0.034906585	
5.952031	7.45229632	7.42637597	-0.00898623324	-0.034906585	
5.962289	7.45229632	7.42637597	-0.00898623324	-0.034906585	
5.972543	7.45229632	7.42637597	-0.00898623324	-0.034906585	
5.982724	7.45229632	7.42637597	-0.00898623324	-0.034906585	
5.992933	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.003145	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.013403	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.023575	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.033793	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.044158	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.062891	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.067683	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.077963	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.088063	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.106442	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.111229	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.121527	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.131737	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.141972	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.152145	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.162348	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.172625	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.183253	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.193395	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.203654	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.213873	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.224064	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.234304	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.244468	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.254696	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.264975	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.275153	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.285469	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.295625	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.305881	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.316141	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.326269	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.336492	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.346701	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.357017	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.367251	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.377455	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.387648	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.397979	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.4081	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.426715	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.431716	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.441968	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.453307	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.462246	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.472586	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.48238	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.492526	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.502664	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.512811	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.522926	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.533124	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.543228	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.554298	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.563571	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.573763	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.583928	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.594048	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.604296	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.614386	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.624768	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.634681	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.644805	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.655912	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.665128	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.675595	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.685532	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.696568	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.705796	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.715911	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.726074	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.736341	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.746356	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.75762	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.766669	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.776915	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.786981	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.797459	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.807286	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.817416	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.827554	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.837747	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.84784	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.859268	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.868481	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.878596	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.888771	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.898919	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.913869	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.929499	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.936913	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.947096	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.958966	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.96746	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.977425	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.987557	7.45229632	7.42637597	-0.00898623324	-0.034906585	
6.997735	7.45229632	7.42637597	-0.00898623324	-0.034906585	
7.007826	7.45229632	7.42637597	-0.00898623324	-0.034906585	
7.018097	7.45229632	7.42637597	-0.00898623324	-0.034906585	
7.028229	7.45229632	7.42637597	-0.00898623324	-0.034906585	
7.038349	7.45229632	7.42637597	-0.00898623324	-0.034906585	
7.048434	7.45229632	7.42637597	-0.00898623324	-0.034906585	
7.059425	7.45229632	7.42637597	-0.00898623324	-0.034906585	
7.068811	7.45229632	7.42637597	-0.00898623324	-0.034906585	
7.078943	7.45229632	7.42637597	-0.00898623324	-0.034906585	
7.089052	7.45229632	7.42637597	-0.00898623324	-0.034906585	
7.099192	7.45229632	7.43510261	-0.00898623324	-0.034906585	
7.109374	7.45229632	7.43510261	-0.00898623324	-0.034906585	
7.119466	7.45229632	7.43510261	-0.00898623324	-0.034906585	
7.129718	7.45229632	7.43510261	-0.00898623324	-0.034906585	
7.139836	7.45229632	7.43510261	-0.00898623324	-0.034906585	
7.150646	7.45229632	7.43510261	-0.00898623324	-0.034906585	
7.162202	7.45229632	7.43510261	-0.00898623324	-0.034906585	
7.170892	7.45229632	7.43510261	-0.00898623324	-0.034906585	
7.181068	7.45229632	7.43510261	-0.00898623324	-0.034906585	
7.191246	7.45229632	7.43510261	-0.00898623324	-0.034906585	
7.201355	7.45229632	7.43510261	-0.00898623324	-0.034906585	
7.211523	7.45229632	7.43510261	-0.00898623324	-0.034906585	
7.221728	7.45229632	7.43510261	-0.00898623324	-0.034906585	
7.231881	7.45229632	7.43510261	-0.00898623324	-0.034906585	
7.242044	7.45229632	7.43510261	-0.00898623324	-0.034906585	
7.252183	7.45229632	7.43510261	-0.00898623324	-0.034906585	
7.263701	7.45229632	7.43510261	-0.00898623324	-0.034906585	
7.272438	7.45229632	7.43510261	-0.00898623324	-0.034906585	
7.282623	7.45229632	7.43510261	-0.00898623324	-0.034906585	
7.292867	7.45229632	7.43510261	-0.00898623324	-0.034906585	
7.303043	7.45229632	7.43510261	-0.00898623324	-0.034906585	
7.313162	7.45229632	7.43510261	-0.00898623324	-0.034906585	
7.323309	7.45229632	7.43510261	-0.00898623324	-0.034906585	
7.333563	7.45229632	7.43510261	-0.00898623324	-0.034906585	
7.343617	7.45229632	7.43510261	-0.00898623324	-0.034906585	
7.353732	7.45229632	7.43510261	-0.00898623324	-0.034906585	
7.365305	7.45229632	7.43510261	-0.00898623324	-0.034906585	
7.37408	7.45229632	7.43510261	-0.00898623324	-0.034906585	
7.384575	7.45229632	7.43510261	-0.00898623324	-0.034906585	
7.394399	7.45229632	7.43510261	-0.00898623324	-0.034906585	
7.404522	7.45229632	7.43510261	-0.00898623324	-0.034906585	
7.414665	7.45229632	7.43510261	-0.00898623324	-0.034906585	
7.424831	7.45229632	7.43510261	-0.00898623324	-0.034906585	
7.435	7.45229632	7.43510261	-0.00898623324	-0.034906585	
7.445355	7.45229632	7.43510261	-0.00898623324	-0.034906585	
7.455276	7.45229632	7.43510261	-0.00898623324	-0.034906585	
7.466794	7.45229632	7.43510261	-0.00898623324	-0.034906585	
7.475638	7.45229632	7.43510261	-0.00898623324	-0.034906585	
7.485847	7.45229632	7.43510261	-0.00898623324	-0.034906585	
7.495917	7.45229632	7.43510261	-0.00898623324	-0.034906585	
7.506217	7.45229632	7.43510261	-0.00898623324	-0.034906585	
7.516262	7.45229632	7.43510261	-0.00898623324	-0.034906585	
7.526364	7.45229632	7.43510261	-0.00898623324	-0.034906585	
7.536514	7.45229632	7.43510261	-0.00898623324	-0.034906585	
7.546664	7.45229632	7.43510261	-0.00898623324	-0.034906585	
7.557312	7.45229632	7.43510261	-0.00898623324	-0.034906585	
7.575503	7.45229632	7.43510261	-0.00898623324	-0.034906585	
7.580236	7.45229632	7.43510261	-0.00898623324	-0.034906585	
7.590359	7.45229632	7.43510261	-0.00898623324	-0.034906585	
7.60049	7.45229632	7.43510261	-0.00898623324	-0.034906585	
7.610598	7.45229632	7.43510261	-0.00898623324	-0.034906585	
7.620809	7.45229632	7.43510261	-0.00898623324	-0.034906585	
7.631042	7.45229632	7.43510261	-0.00898623324	-0.034906585	
7.641352	7.45229632	7.43510261	-0.00898623324	-0.034906585	
7.651302	7.45229632	7.43510261	-0.00898623324	-0.034906585	
7.661459	7.45229632	7.43510261	-0.00898623324	-0.034906585	
7.672664	7.45229632	7.43510261	-0.00898623324	-0.034906585	
7.682788	7.45229632	7.43510261	-0.00898623324	-0.034906585	
7.692947	7.45229632	7.43510261	-0.00898623324	-0.034906585	
7.703204	7.45229632	7.43510261	-0.00898623324	-0.034906585	
7.713315	7.45229632	7.43510261	-0.00898623324	-0.034906585	
7.734283	7.45229632	7.43510261	-0.00898623324	-0.034906585	
7.73903	7.45229632	7.43510261	-0.00898623324	-0.034906585	
7.749	7.45229632	7.43510261	-0.00898623324	-0.034906585	
7.759155	7.45229632	7.43510261	-0.00898623324	-0.034906585	
7.770017	7.45229632	7.43510261	-0.00898623324	-0.034906585	
7.779483	7.45229632	7.43510261	-0.00898623324	-0.034906585	
7.789754	7.45229632	7.43510261	-0.00898623324	-0.034906585	
7.799883	7.45229632	7.43510261	-0.00898623324	-0.034906585	
7.80991	7.45229632	7.43510261	-0.00898623324	-0.034906585	
7.820415	7.45229632	7.43510261	-0.00898623324	-0.034906585	
7.830513	7.45229632	7.43510261	-0.00898623324	-0.034906585	
7.840654	7.45229632	7.43510261	-0.00898623324	-0.034906585	
7.851051	7.45229632	7.43510261	-0.00898623324	-0.034906585	
7.860968	7.45229632	7.43510261	-0.00898623324	-0.034906585	
7.872627	7.45229632	7.43510261	-0.00898623324	-0.034906585	
7.881365	7.45229632	7.43510261	-0.00898623324	-0.034906585	
7.891537	7.45229632	7.43510261	-0.00898623324	-0.034906585	
7.901802	7.45229632	7.43510261	-0.00898623324	-0.034906585	
7.911811	7.45229632	7.43510261	-0.00898623324	-0.034906585	
7.922014	7.45229632	7.43510261	-0.00898623324	-0.034906585	
7.932197	7.45229632	7.43510261	-0.00898623324	-0.034906585	
